Category,Resume
Hadoop,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Hadoop for 7 years. Education: Completed MBA in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 25 successful projects.
Hadoop,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as Hadoop for 5 years. Education: Completed B.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 21 successful projects.
Hadoop,Skills: Proficient in AWS. Experience: Worked at DataWorks as Hadoop for 10 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 6 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at DataWorks as Hadoop for 9 years. Education: Completed MBA in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 39 successful projects.
Hadoop,Skills: Proficient in Python. Experience: Worked at TechCorp as Hadoop for 10 years. Education: Completed MBA in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 39 successful projects.
Hadoop,Skills: Proficient in SQL. Experience: Worked at DataWorks as Hadoop for 9 years. Education: Completed B.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 27 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at DataWorks as Hadoop for 5 years. Education: Completed MBA in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 26 successful projects.
Hadoop,Skills: Proficient in SQL. Experience: Worked at DataWorks as Hadoop for 10 years. Education: Completed MBA in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 27 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at DataWorks as Hadoop for 7 years. Education: Completed M.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 34 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at TechCorp as Hadoop for 7 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 21 successful projects.
Hadoop,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Hadoop for 7 years. Education: Completed B.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 20 successful projects.
Hadoop,Skills: Proficient in SQL. Experience: Worked at DataWorks as Hadoop for 9 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 16 successful projects.
Hadoop,Skills: Proficient in AWS. Experience: Worked at TechCorp as Hadoop for 10 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 33 successful projects.
Hadoop,Skills: Proficient in Python. Experience: Worked at TechCorp as Hadoop for 9 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 20 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at DataWorks as Hadoop for 8 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 16 successful projects.
Hadoop,Skills: Proficient in SQL. Experience: Worked at DataWorks as Hadoop for 2 years. Education: Completed M.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 20 successful projects.
Hadoop,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Hadoop for 8 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 32 successful projects.
Hadoop,Skills: Proficient in Docker. Experience: Worked at InnovateLtd as Hadoop for 4 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 33 successful projects.
Hadoop,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Hadoop for 4 years. Education: Completed MBA in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 9 successful projects.
Hadoop,Skills: Proficient in Docker. Experience: Worked at TechCorp as Hadoop for 8 years. Education: Completed B.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 49 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at TechCorp as Hadoop for 6 years. Education: Completed MBA in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 29 successful projects.
Hadoop,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as Hadoop for 2 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 17 successful projects.
Hadoop,Skills: Proficient in AWS. Experience: Worked at TechCorp as Hadoop for 6 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 13 successful projects.
Hadoop,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Hadoop for 10 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 30 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at TechCorp as Hadoop for 10 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 9 successful projects.
Hadoop,Skills: Proficient in Python. Experience: Worked at TechCorp as Hadoop for 7 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 30 successful projects.
Hadoop,Skills: Proficient in SQL. Experience: Worked at TechCorp as Hadoop for 9 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 6 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at DataWorks as Hadoop for 3 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 50 successful projects.
Hadoop,Skills: Proficient in AWS. Experience: Worked at DataWorks as Hadoop for 9 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 44 successful projects.
Hadoop,Skills: Proficient in Java. Experience: Worked at DataWorks as Hadoop for 3 years. Education: Completed MBA in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 17 successful projects.
Hadoop,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Hadoop for 1 years. Education: Completed MBA in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 22 successful projects.
Hadoop,Skills: Proficient in Python. Experience: Worked at DataWorks as Hadoop for 4 years. Education: Completed MBA in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 32 successful projects.
Hadoop,Skills: Proficient in AWS. Experience: Worked at TechCorp as Hadoop for 8 years. Education: Completed MBA in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 16 successful projects.
Hadoop,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Hadoop for 10 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 36 successful projects.
Hadoop,Skills: Proficient in Docker. Experience: Worked at DataWorks as Hadoop for 4 years. Education: Completed MBA in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 33 successful projects.
Hadoop,Skills: Proficient in Docker. Experience: Worked at TechCorp as Hadoop for 9 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 5 successful projects.
Hadoop,Skills: Proficient in AWS. Experience: Worked at TechCorp as Hadoop for 10 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 8 successful projects.
Hadoop,Skills: Proficient in AWS. Experience: Worked at DataWorks as Hadoop for 8 years. Education: Completed B.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 20 successful projects.
Blockchain,Skills: Proficient in Docker. Experience: Worked at TechCorp as Blockchain for 8 years. Education: Completed MBA in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 14 successful projects.
Blockchain,Skills: Proficient in Python. Experience: Worked at TechCorp as Blockchain for 7 years. Education: Completed MBA in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 34 successful projects.
